"","X1","X2","X3","X4","X5","X6"
"6764",2790766,"Monts","Monts","Les Monts,Monts",50.69871,3.61684
"6765",2790767,"Monts","Monts",NA,50.32411,4.45486
"6766",2790768,"Mont Rouge","Mont Rouge",NA,50.78333,2.76667
"6767",2790769,"Mont Rouge","Mont Rouge",NA,50.61667,3.45
"6768",2790770,"Montroeul-sur-Haine","Montroeul-sur-Haine","Montroeul",50.43821,3.70591
"6769",2790772,"Montroeul-au-Bois","Montroeul-au-Bois","Montroeul-au-Bois",50.64459,3.59563
"6770",2790774,"Bois de Montroeul","Bois de Montroeul",NA,50.36667,3.85
"6771",2790775,"Mont Rivaux","Mont Rivaux",NA,49.56667,5.46667
"6772",2790776,"Mont Rigi","Mont Rigi","Monte-Rigi",50.51135,6.0745
"6773",2790777,"Bois de Montreuil","Bois de Montreuil",NA,50.3522,4.19154
"6774",2790778,"Montquintin","Montquintin",NA,49.54367,5.47284
"6775",2790779,"Montplaisir","Montplaisir",NA,50.71229,4.1192
"6776",2790780,"Montplaisir","Montplaisir",NA,50.3,5.18333
"6777",2790781,"Montplainchamps","Montplainchamps",NA,49.82039,5.41886
"6778",2790782,"Mont Panisel","Mont Panisel",NA,50.4375,3.97671
"6779",2790783,"Mont Noir","Mont Noir",NA,50.3,4.88333
"6780",2790784,"Montliaux","Montliaux","Les Montliaux",50.37202,4.03284
"6781",2790785,"Mon-le-Soie","Mon-le-Soie","Mon-le-Soie,Mont le Soie",50.32194,5.96278
"6782",2790786,"Montleban","Montleban","Montleban",50.18955,5.83544
"6783",2790788,"Bois Montlaity","Bois Montlaity",NA,50.25557,4.52734
"6784",2790789,"Mont la Chapelle","Mont la Chapelle",NA,50.7,3.9
"6785",2790790,"Mont Jumont","Mont Jumont",NA,50.15881,4.1921
"6786",2790791,"Montjengoed","Montjengoed",NA,51.11667,3.75
"6787",2790792,"Château de Montjardin","Chateau de Montjardin",NA,50.47588,5.71103
"6788",2790793,"Montils","Montils","Les Montils",50.6,3.85
"6789",2790794,"Montil","Montil","Montil,Moutil",50.89869,4.1379
"6790",2790795,"Ruisseau de Montigny","Ruisseau de Montigny",NA,50.59794,4.98101
"6791",2790796,"Montignies-sur-Sambre","Montignies-sur-Sambre","Charleroi (Montignies-sur-Sambre)",50.41081,4.49109
"6792",2790798,"Montignies-sur-Roc","Montignies-sur-Roc",NA,50.36999,3.73175
"6793",2790800,"Montignies-Saint-Christophe","Montignies-Saint-Christophe","Montignies-Saint-Christophe",50.28158,4.1901
"6794",2790802,"Montignies-lez-Lens","Montignies-lez-Lens","Montignies",50.56421,3.94268
"6795",2790804,"Montigny-le-Tilleul","Montigny-le-Tilleul","Montigny-le-Tilleul,Montin'i-le-Tijjol',Montini l'o Tijol,Montniye-Tiyou,Montniye-Tiyoû,mwntyny-lw-tywl,<U+041C><U+043E><U+043D><U+0442><U+0438><U+043D><U+0438> <U+043B><U+044C><U+043E> <U+0422><U+0438><U+0439><U+043E><U+043B>,<U+041C><U+043E><U+043D><U+0442><U+0438><U+043D><U+044C><U+0438>-<U+043B><U+0435>-<U+0422><U+0438><U+0439><U+0451><U+043B><U+044C>,<U+0645><U+0648><U+0646><U+062A><U+06CC><U+0646><U+06CC>-<U+0644><U+0648>-<U+062A><U+06CC><U+0648><U+0644>",50.38056,4.37582
"6796",2790805,"Montigny-le-Tilleul","Montigny-le-Tilleul","Montignies-le-Tilleul,Montigny-le-Tilleul",50.38006,4.37754
"6797",2790806,"Montifaux","Montifaux",NA,50.37771,4.18897
"6798",2790807,"Ferme Montifaut","Ferme Montifaut",NA,50.61667,4.3
"6799",2790808,"Bois le Monti","Bois le Monti",NA,50.31667,5.93333
"6800",2790809,"Monthouet","Monthouet",NA,50.4217,5.80769
"6801",2790810,"Mont Hardeau","Mont Hardeau",NA,49.9,5.08333
"6802",2790811,"Bois de Mont Gauthier","Bois de Mont Gauthier",NA,50.19401,5.12266
"6803",2790812,"Mont-Gauthier","Mont-Gauthier","Mont-Gauthier",50.20968,5.12128
"6804",2790814,"Mont Garni","Mont Garni","Mon-Garni,Mont Carni,Mont Garni",50.62833,3.32927
"6805",2790815,"Mont Garni","Mont Garni",NA,50.50824,3.81955
"6806",2790816,"Mont Plaisir","Mont Plaisir",NA,50.55129,3.66351
"6807",2790817,"Mont Falize","Mont Falize",NA,50.53333,5.21667
"6808",2790818,"Monteuville","Monteuville",NA,50.31217,5.40764
"6809",2790819,"Mont Éribus","Mont Eribus",NA,50.43438,3.94049
"6810",2790820,"Montenau","Montenau",NA,50.35853,6.12125
"6811",2790821,"Montenaken","Montenaken","Montenaaken,Montenaken",50.97071,4.9188
"6812",2790822,"Montenaken","Montenaken","Gingelom (Montenaken),Montenaeken",50.72092,5.12941
"6813",2790824,"Montegnée","Montegnee","Saint-Nicolas (Montegnee),Saint-Nicolas (Montegnée)",50.64576,5.51411
"6814",2790826,"Mont Derrieux","Mont Derrieux","Maison Derrieux,Mont Derrieux",50.31667,5.65
"6815",2790827,"Mont de Mousny","Mont de Mousny",NA,50.11667,5.61667
"6816",2790828,"Mont d'Ellezelles","Mont d'Ellezelles",NA,50.75,3.68333
"6817",2790829,"Mont de la Justice","Mont de la Justice",NA,50.14002,5.2229
"6818",2790830,"Mont de Houx","Mont de Houx",NA,50.3,4.9
"6819",2790831,"Mont de Fosse","Mont de Fosse",NA,50.36468,5.86249
"6820",2790832,"Ruisseau de Montbliart","Ruisseau de Montbliart",NA,50.11667,4.18333
"6821",2790833,"Bois de Montbliart","Bois de Montbliart",NA,50.12161,4.22262
"6822",2790834,"Montbliart","Montbliart","Montbliart",50.13455,4.22368
"6823",2790835,"Montbliart","Montbliart",NA,50.11667,4.21667
"6824",2790837,"Mont à Lumay","Mont a Lumay",NA,50.75348,4.87312
"6825",2790838,"Mont à Leux","Mont a Leux",NA,50.71667,3.2
"6826",2790839,"Montagne","Montagne",NA,50.65,3.7
"6827",2790840,"Ferme le Mont","Ferme le Mont","Ferme le Mont,Le Mont",50.65,4.3
"6828",2790841,"Ferme du Mont","Ferme du Mont",NA,50.63333,4.23333
"6829",2790842,"Ferme de Mont","Ferme de Mont",NA,50.68333,4.15
"6830",2790843,"Bois du Mont","Bois du Mont",NA,50.24972,5.30776
"6831",2790844,"Bois de Mont","Bois de Mont",NA,50.69429,4.61196
"6832",2790845,"Bois de Mont","Bois de Mont",NA,50.38333,5.37002
"6833",2790846,"Mont","Mont",NA,50.61612,5.86351
"6834",2790847,"Mont","Mont",NA,50.53432,5.7912
"6835",2790848,"Mont","Mont",NA,50.48572,5.56365
"6836",2790849,"Mont","Mont",NA,50.45421,6.05205
"6837",2790850,"Mont","Mont","Yvoir (Mont)",50.35318,4.90316
"6838",2790851,"Mont","Mont",NA,50.32278,5.89389
"6839",2790852,"Mont","Mont","Houffalize (Mont)",50.15348,5.76902
"6840",2790853,"Mont","Mont",NA,50.00217,5.74405
"6841",2790854,"Mont","Mont",NA,49.99375,5.057
"6842",2790857,"Monstreux","Monstreux","Monstreux",50.59816,4.2894
"6843",2790859,"Mon Souhait","Mon Souhait",NA,50.65,4.38333
"6844",2790860,"Île Monsin","Ile Monsin",NA,50.65759,5.63722
"6845",2790861,"Bois Monsieur","Bois Monsieur",NA,50.15714,5.14384
"6846",2790862,"Monseufoy","Monseufoy",NA,50.01667,5.03333
"6847",2790863,"Ferme du Monseu","Ferme du Monseu",NA,50.6,4.13333
"6848",2790864,"Monsebeek","Monsebeek","Moneebeek,Monsebeek",50.8,4.08333
"6849",2790865,"Canal de Mons à Condé","Canal de Mons a Conde","Canal de Conde,Canal de Condé,Canal de Mons,Canal de Mons a Conde,Canal de Mons à Condé",50.45,3.6
"6850",2790866,"Arrondissement de Mons","Arrondissement de Mons","Arondisamant Mons,Arrondissement Bergen,Arrondissement Mons,Arrondissement administratif de Mons,Arrondissement de Mons,Arrondissement di Mons,Arrondissement of Mons,Berge,Bergen,Bezirk Mons,Mons,Monsi ringkond,meng si qu,shhrstan mn,<U+041C><U+043E><U+043D><U+0441>,<U+0634><U+0647><U+0631><U+0633><U+062A><U+0627><U+0646> <U+0645><U+0646>,<U+8499><U+65AF><U+5340>",50.44818,3.86341
"6851",2790867,"Mons","Mons",NA,50.73524,5.7202
"6852",2790868,"Mons-lez-Liège","Mons-lez-Liege","Flemalle (Mons-lez-Liege),Flémalle (Mons-lez-Liège)",50.62306,5.45626
"6853",2790869,"Mons","Mons","Berge,Bergen,Bergn,Gorad Mons,Mon,Mons,Monsa,Monsas,Mont,Montes,mamsa,meng si,mngs,mongseu,monsu,mwn,mwns,<U+039C><U+03BF><U+03BD><U+03C2>,<U+0413><U+043E><U+0440><U+0430><U+0434> <U+041C><U+043E><U+043D><U+0441>,<U+041C><U+043E><U+043D><U+0441>,<U+0544><U+0578><U+0576><U+057D>,<U+05DE><U+05D5><U+05E0><U+05E1>,<U+0645><U+0648><U+0646>,<U+0645><U+0648><U+0646><U+0633>,<U+092E><U+093E><U+0901><U+0938>,<U+0E21><U+0E07><U+0E2A><U+0E4C>,<U+30E2><U+30F3><U+30B9>,<U+8499><U+65AF>,<U+BABD><U+C2A4>",50.45413,3.95229
"6854",2790871,"Mons","Mons","Bergen,Mont",50.45384,3.95164
"6855",2790872,"Mon Plaisir","Mon Plaisir",NA,50.65,3.65
"6856",2790873,"Monplaisir","Monplaisir","Monplaisir,Mont Plaisir",50.62979,4.21304
"6857",2790874,"Mon Plaisir","Mon Plaisir","Mon Plaisir,Mont-Plaisir",50.25,4.53333
"6858",2790875,"Mon Plaisir","Mon Plaisir",NA,50.16736,4.39428
"6859",2790876,"Mon Plaisir","Mon Plaisir",NA,50.66667,4.38333
"6860",2790877,"Mon Passage","Mon Passage","Mon Passage,Mont-Passage",50.75,3.81667
"6861",2790878,"Haiê Monon","Haie Monon","Bois de la Haie Monon,Haie Monon,Haiê Monon",50.11915,5.33046
"6862",2790879,"Monoblok","Monoblok","Monobloc,Monoblok",51.1268,2.71092
"6863",2790880,"Monnikshoeve","Monnikshoeve","Monnikshoeve,Monnikshof",50.93333,5.2
"6864",2790881,"Monnikhof","Monnikhof",NA,50.95,5.71667
"6865",2790882,"Monnaartbeek","Monnaartbeek","Monnaartbeek,Monnaertbeek",50.86667,2.6
"6866",2790883,"Monin","Monin",NA,50.31622,5.15192
"6867",2790884,"Monikenloop","Monikenloop",NA,51.26667,4.7
"6868",2790885,"Mon Idée","Mon Idee",NA,50.15,4.8
"6869",2790886,"Mon Idée","Mon Idee",NA,49.84548,5.49251
"6870",2790887,"Bois du Moniat","Bois du Moniat",NA,50.44666,4.56688
"6871",2790888,"Mon Étable","Mon Etable",NA,50.33333,4.13333
"6872",2790889,"Mondekenstraat","Mondekenstraat",NA,51.01667,4.15
"6873",2790890,"Monchenoul","Monchenoul","Monchenoul,Monchenoulle",50.34807,5.69498
"6874",2790891,"Monceau-sur-Sambre","Monceau-sur-Sambre","Charleroi (Monceau-sur-Sambre)",50.41694,4.37668
"6875",2790893,"Monceau-Imbrechies","Monceau-Imbrechies","Momignies (Monceau-Imbrechies)",50.0379,4.2251
"6876",2790895,"Monceau du Berger","Monceau du Berger","Monceau de Berger,Monceau du Berger",50.55246,4.51396
