"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"929","@morsista44 again puts his case forward for me getting his name and number on my Japan #WorldCup2018 this time around #CHAAND",FALSE,0,"morsista44",2018-04-06 20:25:43,FALSE,NA,"982353681336098816","326074663","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","politic1983",0,FALSE,FALSE,NA,NA
"930","Sinds het vertrek van HVH nog geen enkel punt verloren! <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> #chaand #coym #rsca",FALSE,19,NA,2018-04-06 20:25:32,FALSE,NA,"982353635597213702",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tomvansnick",3,FALSE,FALSE,NA,NA
"931","<U+23F0> FT! 1<U+20E3> - 2<U+20E3>

@Teodorczyk91 beslist de match vanavond! <U+26BD><U+FE0F>

@RCSC_1904 kan 10 wedstrijden op rij niet winnen! <ed><U+00A0><U+00BD><ed><U+00B8><U+0093>… https://t.co/fFO9lLRGEL",FALSE,1,NA,2018-04-06 20:25:28,TRUE,NA,"982353620099387392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","unibetbelgium",0,FALSE,FALSE,NA,NA
"932","Boucaut houdt Anderlecht in de running. #CHAAND",FALSE,3,NA,2018-04-06 20:25:25,FALSE,NA,"982353606887305217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daveydegrande",1,FALSE,FALSE,NA,NA
"933","Heb de penalty al 1000 herbekeken...en dan zeggen ze dat onze penalty onterecht was<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>. Ze zouden beter zwijgen.
#chaand",FALSE,5,NA,2018-04-06 20:25:23,FALSE,NA,"982353597676642304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JulesVerloove",1,FALSE,FALSE,NA,NA
"934","Woohoo ref krijgt betaald #chaand",FALSE,0,NA,2018-04-06 20:25:21,FALSE,NA,"982353590802173952",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","luch19671",0,FALSE,FALSE,NA,NA
"935","Charleroi was verschrikkelijk slecht, maar los daarvan mocht en zou het deze wedstrijd nooit gewonnen hebben. Als m… https://t.co/qQoBaxPPKx",FALSE,2,NA,2018-04-06 20:25:15,TRUE,NA,"982353564516454400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DenBirre",0,FALSE,FALSE,NA,NA
"936","Het zit erop in Charleroi. Anderlecht pakt drie belangrijke punten na een moeilijke wedstrijd. Teodorczyk besliste de match vanaf... #chaand",FALSE,3,NA,2018-04-06 20:25:15,FALSE,NA,"982353563639726092",NA,"<a href=""http://sporzalive.appspot.com"" rel=""nofollow"">Sporza Live commandline</a>","sporza_live",1,FALSE,FALSE,NA,NA
"937","Charleroi s’incline sans avoir démérité face à Anderlecht ! Supporters, merci pour vos encouragements #chaand #jpl… https://t.co/Wnd9GKslE2",FALSE,10,NA,2018-04-06 20:24:50,TRUE,NA,"982353459516145664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SportCharleroi",3,FALSE,FALSE,NA,NA
"938","#chaand Wat een flauwe wedstrijd.",FALSE,1,NA,2018-04-06 20:24:36,FALSE,NA,"982353401739665408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PietVanmarcke",0,FALSE,FALSE,NA,NA
"939","Einde: Charleroi - Anderlecht: 1-2 https://t.co/DrVAGxcJCI #chaand",FALSE,0,NA,2018-04-06 20:24:35,FALSE,NA,"982353396945575936",NA,"<a href=""http://www.voetbalkrant.com"" rel=""nofollow"">Voetbalkrant.com</a>","be_voetbal_live",0,FALSE,FALSE,NA,NA
"940","Einde: Charleroi - Anderlecht: 1-2 https://t.co/2Jws4xhqlW #chaand",FALSE,4,NA,2018-04-06 20:24:35,FALSE,NA,"982353394399694848",NA,"<a href=""http://www.voetbalkrant.com"" rel=""nofollow"">Voetbalkrant.com</a>","rsc_anderlecht",0,FALSE,FALSE,NA,NA
"941","Einde: Charleroi - Anderlecht: 1-2 https://t.co/j74d6NYAdF #chaand",FALSE,0,NA,2018-04-06 20:24:34,FALSE,NA,"982353391975362561",NA,"<a href=""http://www.voetbalkrant.com"" rel=""nofollow"">Voetbalkrant.com</a>","sp_charleroi",0,FALSE,FALSE,NA,NA
"942","Okay, kan iemand tegen Boucaut zeggen dat dit zijn laatste match in eerste klasse was. Wat een prutser... #ChaAnd",FALSE,3,NA,2018-04-06 20:24:32,FALSE,NA,"982353383280459776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LCrommelinck",0,FALSE,FALSE,NA,NA
"943","Klasse druipt gewoon van Sambi af <ed><U+00A0><U+00BE><ed><U+00B4><U+00A4> volgende week tandem Trebel - Sambi bitte! #chaAND",FALSE,2,NA,2018-04-06 20:24:29,FALSE,NA,"982353372039725059",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","therealmafaka",0,FALSE,FALSE,NA,NA
"944","#chaand nekken doen goeie zaak voor strijd om vierde plaats.<ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE,1,NA,2018-04-06 20:24:20,FALSE,NA,"982353334777630720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HCornille",0,FALSE,FALSE,NA,NA
"945","Allez rebelote alexandre « legrand » boucaut il va nous expliquer le penalty a sa façon #chaand https://t.co/q2Gso1AdX8",FALSE,3,NA,2018-04-06 20:24:11,FALSE,NA,"982353294327623680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vbs71",0,FALSE,FALSE,NA,NA
"946","RT @lemmenssteven1: #chaand schande hoe @rscanderlecht opnieuw in stelling gebracht wordt voor tweede plaats en bijhorende CL ticket",FALSE,0,NA,2018-04-06 20:24:06,FALSE,NA,"982353272584527872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Krisse81",1,TRUE,FALSE,NA,NA
"947","'Boucaut en Var schenken Anderlecht eerste overwinning in PO's!'. Lijkt me een goeie kop voor de kranten morgen. Wraakroepend! #chaand",FALSE,30,NA,2018-04-06 20:24:00,FALSE,NA,"982353249930915840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stefanie__S",2,FALSE,FALSE,NA,NA
"948","90e Superbe arrêt de Mandanda sur un tir de Teodorczyk (1-2) #chaand #jpl #rcsc",FALSE,0,NA,2018-04-06 20:23:21,FALSE,NA,"982353085979856898",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SportCharleroi",2,FALSE,FALSE,NA,NA
"949","#chaand schande hoe @rscanderlecht opnieuw in stelling gebracht wordt voor tweede plaats en bijhorende CL ticket",FALSE,4,NA,2018-04-06 20:23:16,FALSE,NA,"982353066115579904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lemmenssteven1",1,FALSE,FALSE,NA,NA
"950","Lekker pasje van Dante en mooie dribbel van Teo, jammer van de afwerking #chaand",FALSE,0,NA,2018-04-06 20:23:16,FALSE,NA,"982353064244994048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Collossusdnb",0,FALSE,FALSE,NA,NA
"951","RT @DeWaaslandwolf: aanvaller duwt verdediger en valt zelf, penalty <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3> volgens Idiot #Boucaut <ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+200D><U+2642><U+FE0F>

#chaand",FALSE,0,NA,2018-04-06 20:23:14,FALSE,NA,"982353054769995777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NielsPisonier",2,TRUE,FALSE,NA,NA
"952","Nog een paar nederlagen en Mazzu-time zou wel eens C4-time kunnen worden. #chaand",FALSE,0,NA,2018-04-06 20:23:05,FALSE,NA,"982353017042186245",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mxbiker85",0,FALSE,FALSE,NA,NA
"953","Je ne vais pas me plaindre car ça profite à mon équipe mais il faut quand même m’expliquer à quoi sert le VAR<ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+200D><U+2642><U+FE0F> #chaand",FALSE,1,NA,2018-04-06 20:22:51,FALSE,NA,"982352961333440513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpeKTr3M_",0,FALSE,FALSE,NA,NA
"954","90e Carte jaune pour Dante à Anderlecht (1-2) #chaand #jpl #rcsc",FALSE,0,NA,2018-04-06 20:22:36,FALSE,NA,"982352895331848192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SportCharleroi",0,FALSE,FALSE,NA,NA
"955","Anderlecht speelt opnieuw een zwakke partij. Hein kan geen kwalitatief geheel te vormen van deze groep. #chaand",FALSE,0,NA,2018-04-06 20:22:21,FALSE,NA,"982352834678181888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","claudio_arzinho",0,FALSE,FALSE,NA,NA
"956","Bestaat dat nog, Mazzu-time? #chaand",FALSE,0,NA,2018-04-06 20:22:17,FALSE,NA,"982352815422132225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rhendryckx",0,FALSE,FALSE,NA,NA
"957","De best proberende voetballende ploeg verliest onverdiend #chaand",FALSE,1,NA,2018-04-06 20:22:13,FALSE,NA,"982352799085326337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","njits36",0,FALSE,FALSE,NA,NA
"958","RT @Delbrowski: De schaamte voorbij. Boucaut beste man van de nekken. De euro’s van Coucke beginnen door te wegen ! #chaand @ProLeagueBE #o…",FALSE,0,NA,2018-04-06 20:22:00,FALSE,NA,"982352744697577473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NielsPisonier",7,TRUE,FALSE,NA,NA
"959","Theo Theo pilleken vergeten pakken? #chaand",FALSE,2,NA,2018-04-06 20:21:52,FALSE,NA,"982352714330816512",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","gallemaggy",0,FALSE,FALSE,NA,NA
"960","RT @DavyRoosenboom2: En maar zagen over de terechte penalty op Vormer. Nu maakt Teo de fout en krijgt hij penalty. Nog altijd #paarsebond #…",FALSE,0,NA,2018-04-06 20:21:51,FALSE,NA,"982352707624230913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NielsPisonier",5,TRUE,FALSE,NA,NA
"961","#ChaAnd @marccoucke heeft blijkbaar spaarpotje opzij gezet om de @belgianreferees te sponsoren Hallo #verbist, boek uwe #var op man",FALSE,1,NA,2018-04-06 20:21:46,FALSE,NA,"982352686904262657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dolfie85",0,FALSE,FALSE,NA,NA
"962","Het debuut van Abdoul Dante bij @rscanderlecht. De centrale verdediger lost Saelemaekers af op de RB #chaand",FALSE,2,NA,2018-04-06 20:21:37,FALSE,NA,"982352649138950144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rafhermans92",0,FALSE,FALSE,NA,NA
"963","RT @Stefanie__S: Strafschop? Hallo? VAR? You sleepin'? #chaand",FALSE,0,NA,2018-04-06 20:21:31,FALSE,NA,"982352623461429248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NielsPisonier",12,TRUE,FALSE,NA,NA
"964","teodorczyk hoe rot kunde zijn #chaand",FALSE,3,NA,2018-04-06 20:21:15,FALSE,NA,"982352555593183235",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NielsPisonier",0,FALSE,FALSE,NA,NA
"965","Als ik twitter mag geloven wisselt de bond sneller van kleur dan van onderbroek. #chaand",FALSE,2,NA,2018-04-06 20:21:05,FALSE,NA,"982352513327394818",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_X_acerbation",0,FALSE,FALSE,NA,NA
"966","coucke duidelijk not amused. Nog 1 ne kerrrr hein #chaand",FALSE,0,NA,2018-04-06 20:20:55,FALSE,NA,"982352472046891008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","debloedbroeder",0,FALSE,FALSE,NA,NA
"967","RT @brechtherman: Als de videoref straks met zijn busje huiswaarts rijdt ... #chaand https://t.co/awhujAOHzl",FALSE,0,NA,2018-04-06 20:20:54,FALSE,NA,"982352469857619968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MatthiasBoden",6,TRUE,FALSE,NA,NA
"968","Laat die Teo maar eens in het potje pissen. Marginaal. #chaand",FALSE,2,NA,2018-04-06 20:20:53,FALSE,NA,"982352463540903936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nibor_cl",0,FALSE,FALSE,NA,NA
"969","Teo sait vraiment comment énerver les carolos! #chaAND",FALSE,6,NA,2018-04-06 20:20:48,FALSE,NA,"982352445882839042",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ErlandJacobsen1",0,FALSE,FALSE,NA,NA
"970","90e Il y aura au moins 4 minutes de temps additionnel (1-2) #chaand #jpl #rcsc",FALSE,0,NA,2018-04-06 20:20:46,FALSE,NA,"982352436923904002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SportCharleroi",0,FALSE,FALSE,NA,NA
"971","#chaand maakt allemaal niet veel uit. Gantoise 2de en Brugge kampioen. Ben daarvoor bij waarzegster geweest. Mocht… https://t.co/ETt1jW3nMq",FALSE,2,NA,2018-04-06 20:20:40,TRUE,NA,"982352409639792640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wernerknop",0,FALSE,FALSE,NA,NA
"972","RT @pitchmagblog: Teodorczyk by far het grootste krapuul dat ooit op onze velden liep #chaAND",FALSE,0,NA,2018-04-06 20:20:28,FALSE,NA,"982352361405296645",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","docyvan",2,TRUE,FALSE,NA,NA
"973","Heintje zal zeggen goede wedstrijd van mijn team ,Coucke fluistert tegen Devroe ex-team Heintje we zijn al aan het spreken met zulte #chaand",FALSE,0,NA,2018-04-06 20:20:22,FALSE,NA,"982352333261737985",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","luch19671",0,FALSE,FALSE,NA,NA
"974","Het is een echte chaande! #chaand",FALSE,1,NA,2018-04-06 20:20:17,FALSE,NA,"982352312629739523",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KurtSucre",0,FALSE,FALSE,NA,NA
"975","89e Mandanda écope d’une carte jaune (1-2) #chaand #jpl #rcsc",FALSE,0,NA,2018-04-06 20:20:05,FALSE,NA,"982352261648039936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SportCharleroi",0,FALSE,FALSE,NA,NA
"976","<U+2488> #chaand
<U+2489> #KohLanta
<U+248A> #USGTUB
<U+248B> #terzaketv
<U+248C> #FIFAWWC
<U+248D> Jacques Higelin
<U+248E> Gaza
<U+248F> Cambridge Analytica
<U+2490> EVRM
<U+2491> spa… https://t.co/DWNXHqZfbU",FALSE,0,NA,2018-04-06 20:20:03,TRUE,NA,"982352253146181633",NA,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Belgium</a>","trendinaliaBE",0,FALSE,FALSE,"4.4768","50.501"
"977","RT @Gio_VDV: Hahahahhaha en dan durven spreken over de penalty’s van Club <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #chaand",FALSE,0,NA,2018-04-06 20:19:45,FALSE,NA,"982352177959092225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","docyvan",10,TRUE,FALSE,NA,NA
"978","Degoutante kut Pool #chaand",FALSE,1,NA,2018-04-06 20:19:44,FALSE,NA,"982352176201814016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","redphilly1880",0,FALSE,FALSE,NA,NA
"979","RT @LaczyNasPilka: GOOOOOOOL! <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>
64' TEO pozazdroscil trafien Kubie Swierczokowi i sam wpisal sie na liste strzelców. <ed><U+00A0><U+00BD><ed><U+00B8><U+0080><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA>
Dobra robota. <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>
#CH…",FALSE,0,NA,2018-04-06 20:19:33,FALSE,NA,"982352130706046982",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","doktor_Pajhivo",10,TRUE,FALSE,NA,NA
"980","#chaand Paarse bond, boerenbond ... .  Destijds sakkerde Rik De Saedeleer eens ""in geen 100 jaar!"" en we deden weer verder....",FALSE,1,NA,2018-04-06 20:19:31,FALSE,NA,"982352120379830272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dvancauwelaert",0,FALSE,FALSE,NA,NA
"981","RT @pitchmagblog: Teodorczyk by far het grootste krapuul dat ooit op onze velden liep #chaAND",FALSE,0,NA,2018-04-06 20:19:29,FALSE,NA,"982352110627979266",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","klaasbackers",2,TRUE,FALSE,NA,NA
"982","Theoschoffie. #chaand",FALSE,0,NA,2018-04-06 20:19:22,FALSE,NA,"982352082819674112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TDesmaele",0,FALSE,FALSE,NA,NA
"983","Zielig, maar zielig die Teo #ChaAnd",FALSE,2,NA,2018-04-06 20:19:19,FALSE,NA,"982352072111771651",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iben_vlaminck",0,FALSE,FALSE,NA,NA
"984","RT @JoHorw2od: Un moment, faut le dire : le comportement habituel de Teodorczyk est une honte pour notre football, mais Alexandre Boucaut n…",FALSE,0,NA,2018-04-06 20:19:14,FALSE,NA,"982352049483468800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brupaq19",29,TRUE,FALSE,NA,NA
"985","Pitoyables les réactions contre Teo'... Et pourtant dieu sait que je le supporte pas. Chapeau à lui de pas avoir réagi... #ChaAnd",FALSE,4,NA,2018-04-06 20:19:14,FALSE,NA,"982352048753729536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gigi040895",0,FALSE,FALSE,NA,NA
"986","89e Troisième changement à Anderlecht : Dante monte pour Saelemaekers (1-2) #chaand #jpl #rcsc",FALSE,0,NA,2018-04-06 20:19:10,FALSE,NA,"982352033054277632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SportCharleroi",0,FALSE,FALSE,NA,NA
"987","il a reçu #boucaut? #chaand",FALSE,0,NA,2018-04-06 20:19:08,FALSE,NA,"982352024481263616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Krisse81",0,FALSE,FALSE,NA,NA
"988","RT @stamnummer3: Go home @playsports , you're drunk. ""Evenwijdige lijnen..."" Gewoon offside dus. #chaand https://t.co/wXc18lncJv",FALSE,0,NA,2018-04-06 20:18:53,FALSE,NA,"982351963374411776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SimonVandenbro3",10,TRUE,FALSE,NA,NA
"989","Die vuile Pool is echt een ware kanker voor onze Belgische competitie. Een rondbriesende cokeverslaafde heeft er niet aan. #chaand",FALSE,11,NA,2018-04-06 20:18:48,FALSE,NA,"982351939290611712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jonaske99",0,FALSE,FALSE,NA,NA
"990","Casse toi #Teodorczyk ! #AntiFootball  #chaand",FALSE,0,NA,2018-04-06 20:18:47,FALSE,NA,"982351934395891712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OlivierDefranne",0,FALSE,FALSE,NA,NA
"991","Teodorczyk by far het grootste krapuul dat ooit op onze velden liep #chaAND",FALSE,5,NA,2018-04-06 20:18:46,FALSE,NA,"982351931447193601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pitchmagblog",2,FALSE,FALSE,NA,NA
"992","Wat een klootzak #CHAAND",FALSE,1,NA,2018-04-06 20:18:44,FALSE,NA,"982351925692608512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robbekurt",0,FALSE,FALSE,NA,NA
"993","Hoe voorspelbaar <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> #chaand",FALSE,1,NA,2018-04-06 20:18:43,FALSE,NA,"982351921414467585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","masse_dylan",0,FALSE,FALSE,NA,NA
"994","Teo krijgt penalty voor een fout die hij zelf maakt? Waar gaat de jpl naartoe???? #chaand",FALSE,1,NA,2018-04-06 20:18:43,FALSE,NA,"982351917840912385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DewitEpco",0,FALSE,FALSE,NA,NA
"995","Teodorcyk c est vraiment une grosse salope #chaand",FALSE,2,NA,2018-04-06 20:18:31,FALSE,NA,"982351870449532928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmpTri",0,FALSE,FALSE,NA,NA
"996","Teo, trop Polish pour être honnête. #CHAAND",FALSE,1,NA,2018-04-06 20:18:27,FALSE,NA,"982351850459590656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roc967",1,FALSE,FALSE,NA,NA
"997","88e Teodorczyk prend une carte jaune (1-2) #chaand #jpl #rcsc",FALSE,0,NA,2018-04-06 20:18:23,FALSE,NA,"982351836937007109",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SportCharleroi",0,FALSE,FALSE,NA,NA
"998","#chaand wat nu Hein? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2018-04-06 20:18:14,FALSE,NA,"982351799616229377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","didier8863",0,FALSE,FALSE,NA,NA
"999","<ed><U+00A0><U+00BE><ed><U+00B4><U+0094> Qui va décider le match??

<ed><U+00A0><U+00BD><ed><U+00B3><U+00BA> LIVE et pariez ici! <ed><U+00A0><U+00BD><ed><U+00B1><U+0089>https://t.co/W5D7gwdsaH

#CHAAND https://t.co/3LaLsGlX8T",FALSE,0,NA,2018-04-06 20:18:05,FALSE,NA,"982351759124385792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","unibetbelgium",0,FALSE,FALSE,NA,NA
"1000","Teo had al 4x geel moeten krijgen voor zijn duwtjes, maar goed.. Boucaut :) :) #chaand",FALSE,2,NA,2018-04-06 20:17:57,FALSE,NA,"982351727880884224",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PhzrBE",0,FALSE,FALSE,NA,NA
"1001","Alors Boucaut grand temps voor de show must go on. #chaand",FALSE,1,NA,2018-04-06 20:17:46,FALSE,NA,"982351682511056897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","debloedbroeder",0,FALSE,FALSE,NA,NA
"1002","Bon coup ou Boucaut, #Vanhaezebrouck en toute objectivité retiendra le premier. #CHAAND",FALSE,0,NA,2018-04-06 20:17:44,FALSE,NA,"982351673283637259",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roc967",0,FALSE,FALSE,NA,NA
"1003","Waarom de wedstrijden van  Anderlecht spelen gewoon week rusten en forfait cijfers krijgen,goed uitgerust voor volgende wedstrijd    #chaand",FALSE,0,NA,2018-04-06 20:17:18,FALSE,NA,"982351565045481472",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","luch19671",0,FALSE,FALSE,NA,NA
"1004","86e Fall monte au jeu ! Allez les Zèbres (1-2) #chaand #jpl #rcsc https://t.co/qTzaP0zVuF",FALSE,0,NA,2018-04-06 20:17:14,FALSE,NA,"982351547777531904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SportCharleroi",0,FALSE,FALSE,NA,NA
"1005","RT @Belgianprince2: Een penalty fluiten voor een fout van de spits op de verdediger <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> wat een niveau van zowel arbitrage als var!!!!!!! #…",FALSE,0,NA,2018-04-06 20:16:57,FALSE,NA,"982351476973547522",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Krisse81",1,TRUE,FALSE,NA,NA
"1006","RT @LaczyNasPilka: GOOOOOOOL! <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>
64' TEO pozazdroscil trafien Kubie Swierczokowi i sam wpisal sie na liste strzelców. <ed><U+00A0><U+00BD><ed><U+00B8><U+0080><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA>
Dobra robota. <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>
#CH…",FALSE,0,NA,2018-04-06 20:16:47,FALSE,NA,"982351434304729088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1smileforuu",10,TRUE,FALSE,NA,NA
"1007","RT @rscanderlecht: Charleroi 1-2 #RSCA <U+26BD><U+FE0F> 64' Goal: Lukasz Teodorczyk (pen) #COYM #CHAAND https://t.co/jiXmFH4xg3",FALSE,0,NA,2018-04-06 20:16:43,FALSE,NA,"982351416525230080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oscarmaya3",26,TRUE,FALSE,NA,NA
"1008","Taille patron ce soir pour Ilaimaharitra. Quel match #chaAND",FALSE,3,NA,2018-04-06 20:16:07,FALSE,NA,"982351264712278016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","damtrefois",0,FALSE,FALSE,NA,NA
"1009","Vergis je niet, Sambi al meer ballen geraakt dan Kums en Gerkens samen! #chaAND",FALSE,2,NA,2018-04-06 20:15:49,FALSE,NA,"982351188447453184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","therealmafaka",0,FALSE,FALSE,NA,NA
